chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T1/narrow/SCC-ChIC-PMC-DRO-T1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T5/narrow/SCC-ChIC-PMC-DRO-T5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-016/narrow/bulkChIC-PMC-DRO-016_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-008/narrow/SCC-bulkChIC-PMC-DRO-008_paired_control_peaks.narrowPeak
chr1	30966637	30966916	1	4	0	0	0	1
chr1	31026404	31026921	1	4	0	0	0	1
chr1	31102606	31102922	1	4	0	0	0	1
chr1	31354152	31354442	1	4	0	0	0	1
chr1	31422900	31423209	1	4	0	0	0	1
chr1	31471413	31472150	1	4	0	0	0	1
chr1	31476607	31477108	1	4	0	0	0	1
chr1	31483254	31483762	1	4	0	0	0	1
chr1	31497879	31498291	1	4	0	0	0	1
chr1	31584005	31584661	1	4	0	0	0	1
chr1	31609716	31609934	1	1	1	0	0	0
chr1	31815860	31816399	1	4	0	0	0	1
chr1	31831587	31831895	1	3	0	0	1	0
chr1	31855650	31855671	1	4	0	0	0	1
chr1	31855671	31856138	2	3,4	0	0	1	1
chr1	31856138	31856293	1	3	0	0	1	0
chr1	31954476	31955209	1	4	0	0	0	1
chr1	31964356	31964629	1	4	0	0	0	1
chr1	31996819	31997217	1	2	0	1	0	0
chr1	32013354	32013642	1	4	0	0	0	1
chr1	32133114	32133477	1	4	0	0	0	1
chr1	32133477	32133495	2	3,4	0	0	1	1
chr1	32133495	32133736	3	1,3,4	1	0	1	1
chr1	32133736	32133737	2	1,4	1	0	0	1
chr1	32133737	32133817	1	4	0	0	0	1
chr1	32350866	32351399	1	4	0	0	0	1
chr1	32394302	32394784	1	4	0	0	0	1
chr1	32406621	32407329	1	4	0	0	0	1
chr1	32413793	32414110	1	4	0	0	0	1
chr1	32427421	32427720	1	4	0	0	0	1
chr1	32798124	32798606	1	4	0	0	0	1
chr1	32912489	32913180	1	4	0	0	0	1
chr1	33012178	33012670	1	4	0	0	0	1
chr1	33099282	33099762	1	4	0	0	0	1
chr1	33233135	33233449	1	4	0	0	0	1
chr1	33243943	33244460	1	4	0	0	0	1
chr1	33245028	33245303	1	4	0	0	0	1
chr1	33383882	33385092	1	4	0	0	0	1
chr1	33446344	33446695	1	4	0	0	0	1
chr1	33565553	33565835	1	4	0	0	0	1
chr1	33658969	33659252	1	3	0	0	1	0
chr1	33750803	33751243	1	4	0	0	0	1
chr1	33905327	33905612	1	3	0	0	1	0
chr1	34010164	34010514	1	4	0	0	0	1
chr1	34018103	34018464	1	4	0	0	0	1
chr1	34186010	34186424	1	3	0	0	1	0
chr1	34189016	34189363	1	3	0	0	1	0
chr1	34200195	34200450	1	3	0	0	1	0
chr1	34216110	34216595	1	4	0	0	0	1
chr1	34234443	34234714	1	3	0	0	1	0
chr1	34341145	34341480	1	3	0	0	1	0
chr1	34373653	34374315	1	4	0	0	0	1
chr1	34389435	34389713	1	4	0	0	0	1
chr1	34440169	34440441	1	3	0	0	1	0
chr1	34573001	34573347	1	4	0	0	0	1
chr1	34578425	34578679	1	3	0	0	1	0
chr1	34590084	34590902	1	4	0	0	0	1
chr1	34711565	34711963	1	4	0	0	0	1
chr1	34852496	34853122	1	4	0	0	0	1
chr1	34898452	34898743	1	4	0	0	0	1
chr1	35162811	35163157	1	4	0	0	0	1
chr1	35439125	35439377	1	3	0	0	1	0
chr1	35449033	35449763	1	4	0	0	0	1
chr1	35524296	35524600	1	4	0	0	0	1
chr1	35545157	35545480	1	4	0	0	0	1
chr1	36112487	36112766	1	4	0	0	0	1
chr1	36133248	36133609	1	4	0	0	0	1
chr1	36149217	36149918	1	4	0	0	0	1
chr1	36355801	36356223	1	4	0	0	0	1
chr1	36360569	36360934	1	4	0	0	0	1
chr1	36432452	36433419	1	4	0	0	0	1
chr1	36464689	36465005	1	4	0	0	0	1
chr1	36493808	36494092	1	3	0	0	1	0
chr1	36551072	36551400	1	4	0	0	0	1
chr1	36618468	36618838	1	4	0	0	0	1
chr1	36623180	36623462	1	4	0	0	0	1
chr1	36650313	36650716	1	4	0	0	0	1
chr1	36650716	36650718	2	3,4	0	0	1	1
chr1	36650718	36650951	3	2,3,4	0	1	1	1
chr1	36650951	36651020	2	3,4	0	0	1	1
chr1	36651020	36651074	1	4	0	0	0	1
chr1	36691351	36691629	1	4	0	0	0	1
chr1	36703237	36703277	1	4	0	0	0	1
chr1	36703277	36704103	2	3,4	0	0	1	1
chr1	36704103	36704249	1	4	0	0	0	1
chr1	36762280	36762330	1	3	0	0	1	0
chr1	36762330	36762597	2	3,4	0	0	1	1
chr1	36762597	36762634	1	4	0	0	0	1
chr1	37184399	37184697	1	4	0	0	0	1
chr1	37247712	37247964	1	3	0	0	1	0
chr1	37332465	37332787	1	3	0	0	1	0
chr1	37595691	37595970	1	4	0	0	0	1
chr1	37759082	37759537	1	4	0	0	0	1
chr1	38012354	38013031	1	4	0	0	0	1
chr1	38027794	38028089	1	4	0	0	0	1
chr1	38104761	38105058	1	3	0	0	1	0
chr1	38364513	38364801	1	3	0	0	1	0
chr1	38396877	38397149	1	4	0	0	0	1
chr1	38440259	38440707	1	4	0	0	0	1
chr1	38572248	38572523	1	4	0	0	0	1
chr1	38731186	38731465	1	4	0	0	0	1
chr1	38783288	38783645	1	4	0	0	0	1
chr1	38786502	38786849	1	4	0	0	0	1
chr1	38815543	38815824	1	4	0	0	0	1
chr1	38827087	38827455	1	4	0	0	0	1
chr1	38968671	38968976	1	3	0	0	1	0
chr1	39128745	39128856	1	4	0	0	0	1
chr1	39128856	39129309	2	3,4	0	0	1	1
chr1	39129309	39129343	1	4	0	0	0	1
chr1	39167844	39168442	1	4	0	0	0	1
chr1	39178439	39179062	1	4	0	0	0	1
chr1	39185804	39186155	1	4	0	0	0	1
chr1	39237055	39237328	1	3	0	0	1	0
chr1	39398175	39398869	1	4	0	0	0	1
chr1	39653424	39654189	1	4	0	0	0	1
chr1	39658310	39658618	1	4	0	0	0	1
chr1	39688509	39689183	1	4	0	0	0	1
chr1	39808716	39809106	1	4	0	0	0	1
chr1	39816712	39817043	1	4	0	0	0	1
chr1	40014097	40014463	1	4	0	0	0	1
chr1	40161018	40161385	1	4	0	0	0	1
chr1	40439189	40439672	1	4	0	0	0	1
chr1	40598157	40598442	1	4	0	0	0	1
chr1	40615043	40615736	1	4	0	0	0	1
chr1	40736105	40736451	1	4	0	0	0	1
chr1	40842384	40842767	1	4	0	0	0	1
chr1	40853101	40853579	1	4	0	0	0	1
chr1	40868262	40868823	1	4	0	0	0	1
chr1	40875572	40876265	1	4	0	0	0	1
chr1	40877448	40878163	1	4	0	0	0	1
chr1	40897756	40898081	1	4	0	0	0	1
chr1	40901837	40902544	1	4	0	0	0	1
chr1	40919331	40920136	1	4	0	0	0	1
chr1	40934649	40935027	1	4	0	0	0	1
chr1	40967842	40968252	1	4	0	0	0	1
chr1	41003480	41004245	1	4	0	0	0	1
chr1	41045637	41046144	1	4	0	0	0	1
chr1	41107060	41107338	1	4	0	0	0	1
chr1	41123024	41123074	1	4	0	0	0	1
chr1	41123074	41123373	2	3,4	0	0	1	1
chr1	41123373	41123850	1	4	0	0	0	1
chr1	41252317	41252638	1	3	0	0	1	0
chr1	41313562	41313946	1	4	0	0	0	1
chr1	41353600	41354408	1	4	0	0	0	1
chr1	41360040	41360666	1	4	0	0	0	1
chr1	41486345	41486659	1	4	0	0	0	1
chr1	41503089	41503499	1	4	0	0	0	1
chr1	41515120	41515681	1	4	0	0	0	1
chr1	41670423	41670972	1	4	0	0	0	1
chr1	41672166	41672988	1	4	0	0	0	1
chr1	41678129	41678417	1	4	0	0	0	1
chr1	41713193	41713528	1	4	0	0	0	1
chr1	41738332	41739815	1	4	0	0	0	1
chr1	41769452	41769815	1	4	0	0	0	1
chr1	41772960	41773667	1	4	0	0	0	1
chr1	41790889	41791311	1	4	0	0	0	1
chr1	41851694	41851994	1	4	0	0	0	1
chr1	41863057	41863510	1	4	0	0	0	1
chr1	41878203	41878588	1	4	0	0	0	1
chr1	41882224	41882555	1	4	0	0	0	1
chr1	41955505	41956166	1	4	0	0	0	1
chr1	41995062	41995572	1	3	0	0	1	0
chr1	42047118	42047398	1	4	0	0	0	1
chr1	42090509	42090789	1	4	0	0	0	1
chr1	42129918	42130263	1	4	0	0	0	1
chr1	42143185	42143550	1	4	0	0	0	1
chr1	42147790	42147968	1	3	0	0	1	0
chr1	42147968	42148344	2	3,4	0	0	1	1
chr1	42148344	42148445	1	4	0	0	0	1
chr1	42206158	42206431	1	4	0	0	0	1
chr1	42243517	42243792	1	4	0	0	0	1
chr1	42391309	42391645	1	3	0	0	1	0
chr1	42446785	42447062	1	4	0	0	0	1
chr1	42550142	42550445	1	4	0	0	0	1
chr1	42966942	42967650	1	4	0	0	0	1
chr1	43057349	43057731	1	4	0	0	0	1
chr1	43135809	43136250	1	4	0	0	0	1
chr1	43147530	43147860	1	4	0	0	0	1
chr1	43207126	43207701	1	4	0	0	0	1
chr1	43241238	43241952	1	4	0	0	0	1
chr1	43294374	43294988	1	4	0	0	0	1
chr1	43417882	43418201	1	4	0	0	0	1
chr1	43477251	43477717	1	4	0	0	0	1
chr1	43582053	43582441	1	4	0	0	0	1
chr1	43803536	43804063	1	4	0	0	0	1
chr1	43835146	43835590	1	4	0	0	0	1
chr1	43836088	43836993	1	4	0	0	0	1
chr1	43921606	43922015	1	4	0	0	0	1
chr1	44090473	44090749	1	4	0	0	0	1
chr1	44266890	44267233	1	3	0	0	1	0
chr1	44326990	44327884	1	4	0	0	0	1
chr1	44374889	44375297	1	4	0	0	0	1
chr1	44389353	44389863	1	3	0	0	1	0
chr1	44413766	44414189	1	4	0	0	0	1
chr1	44471878	44472234	1	4	0	0	0	1
chr1	44499088	44499636	1	4	0	0	0	1
chr1	44511612	44511929	1	3	0	0	1	0
chr1	44516942	44517535	1	4	0	0	0	1
chr1	44571735	44571882	1	4	0	0	0	1
chr1	44571882	44572225	2	3,4	0	0	1	1
chr1	44572225	44572232	1	4	0	0	0	1
chr1	44599747	44600071	1	3	0	0	1	0
chr1	44713317	44713723	1	4	0	0	0	1
chr1	44799602	44800059	1	4	0	0	0	1
chr1	45011876	45012184	1	4	0	0	0	1
chr1	45082572	45082864	1	4	0	0	0	1
chr1	45085728	45085983	1	3	0	0	1	0
chr1	45179406	45179667	1	3	0	0	1	0
chr1	45278017	45278377	1	4	0	0	0	1
chr1	45282070	45282325	1	3	0	0	1	0
chr1	45410674	45410963	1	4	0	0	0	1
chr1	45730322	45730600	1	4	0	0	0	1
chr1	45978849	45979121	1	4	0	0	0	1
chr1	46060934	46061307	1	4	0	0	0	1
chr1	46065252	46065761	1	4	0	0	0	1
chr1	46210930	46211528	1	4	0	0	0	1
chr1	46479194	46479478	1	4	0	0	0	1
chr1	46757264	46758206	1	4	0	0	0	1
chr1	46761330	46761583	1	3	0	0	1	0
chr1	46806933	46807312	1	4	0	0	0	1
chr1	46857744	46858063	1	4	0	0	0	1
chr1	46959237	46959518	1	4	0	0	0	1
chr1	47014457	47014711	1	3	0	0	1	0
chr1	47030594	47030877	1	4	0	0	0	1
chr1	47107826	47108171	1	4	0	0	0	1
chr1	47191726	47192072	1	4	0	0	0	1
chr1	47253874	47254162	1	4	0	0	0	1
chr1	47280704	47280970	1	3	0	0	1	0
chr1	47409862	47410268	1	4	0	0	0	1
chr1	47560044	47560799	1	4	0	0	0	1
chr1	47587973	47588280	1	4	0	0	0	1
chr1	47599606	47599951	1	4	0	0	0	1
chr1	47619788	47620114	1	4	0	0	0	1
chr1	47659791	47660623	1	4	0	0	0	1
chr1	47663445	47663721	1	4	0	0	0	1
chr1	47781936	47782254	1	3	0	0	1	0
chr1	47804194	47804882	1	4	0	0	0	1
chr1	47940290	47940814	1	4	0	0	0	1
chr1	48013141	48013359	1	1	1	0	0	0
chr1	48034673	48035030	1	4	0	0	0	1
chr1	48230301	48230598	1	4	0	0	0	1
chr1	48234262	48234575	1	4	0	0	0	1
chr1	48285832	48286171	1	4	0	0	0	1
chr1	48294691	48294996	1	4	0	0	0	1
chr1	48329104	48329503	1	4	0	0	0	1
chr1	48401167	48401475	1	4	0	0	0	1
chr1	48421721	48422020	1	4	0	0	0	1
chr1	48430676	48430982	1	4	0	0	0	1
chr1	48500691	48501036	1	4	0	0	0	1
chr1	48844252	48844566	1	4	0	0	0	1
chr1	48914094	48914409	1	4	0	0	0	1
chr1	48955430	48955811	1	4	0	0	0	1
chr1	48970323	48970579	1	3	0	0	1	0
chr1	49164860	49165181	1	4	0	0	0	1
chr1	49173579	49173976	1	4	0	0	0	1
chr1	49175028	49175330	1	4	0	0	0	1
chr1	49191886	49192175	1	3	0	0	1	0
chr1	49228148	49228426	1	4	0	0	0	1
chr1	49242064	49242436	1	4	0	0	0	1
chr1	49333832	49334503	1	4	0	0	0	1
chr1	49403333	49403643	1	4	0	0	0	1
chr1	49668724	49668999	1	3	0	0	1	0
chr1	49779081	49779431	1	4	0	0	0	1
chr1	49780703	49781025	1	4	0	0	0	1
chr1	50279746	50280128	1	4	0	0	0	1
chr1	50323786	50324242	1	3	0	0	1	0
chr1	50332409	50332689	1	4	0	0	0	1
chr1	50700638	50700917	1	4	0	0	0	1
chr1	50767779	50768095	1	4	0	0	0	1
chr1	51096342	51096630	1	4	0	0	0	1
chr1	51168018	51168343	1	4	0	0	0	1
chr1	51297677	51297987	1	4	0	0	0	1
chr1	51314190	51315257	1	4	0	0	0	1
chr1	51316247	51316984	1	4	0	0	0	1
chr1	51442563	51442861	1	4	0	0	0	1
chr1	51558305	51558324	1	4	0	0	0	1
chr1	51558324	51558740	2	3,4	0	0	1	1
chr1	51558740	51558765	1	4	0	0	0	1
chr1	51569623	51570244	1	4	0	0	0	1
chr1	51612100	51612845	1	4	0	0	0	1
chr1	51667362	51667958	1	4	0	0	0	1
chr1	51708915	51709284	1	4	0	0	0	1
chr1	51753758	51754377	1	4	0	0	0	1
chr1	51760954	51761230	1	4	0	0	0	1
chr1	51838887	51839256	1	4	0	0	0	1
chr1	52018727	52019030	1	4	0	0	0	1
chr1	52119032	52119710	1	4	0	0	0	1
chr1	52190966	52191758	1	4	0	0	0	1
chr1	52191758	52191981	4	1,2,3,4	1	1	1	1
chr1	52191981	52192027	2	3,4	0	0	1	1
chr1	52192027	52192268	1	4	0	0	0	1
chr1	52196842	52197241	1	4	0	0	0	1
chr1	52209725	52210032	1	4	0	0	0	1
chr1	52229493	52229767	1	4	0	0	0	1
chr1	52494782	52495074	1	4	0	0	0	1
chr1	52532439	52532861	1	4	0	0	0	1
chr1	52629556	52629970	1	4	0	0	0	1
chr1	52635475	52635766	1	4	0	0	0	1
chr1	52652147	52652505	1	4	0	0	0	1
chr1	52702795	52703599	1	4	0	0	0	1
chr1	52876652	52877385	1	4	0	0	0	1
chr1	53041524	53041805	1	3	0	0	1	0
chr1	53167955	53168207	1	3	0	0	1	0
chr1	53187960	53188261	1	4	0	0	0	1
chr1	53264678	53264761	1	3	0	0	1	0
chr1	53264761	53265036	2	3,4	0	0	1	1
chr1	53265036	53265045	1	4	0	0	0	1
chr1	53338021	53338391	1	4	0	0	0	1
chr1	53450064	53450358	1	4	0	0	0	1
chr1	53572266	53572724	1	4	0	0	0	1
chr1	53670480	53671082	1	4	0	0	0	1
chr1	53717766	53718221	1	4	0	0	0	1
chr1	53782139	53782428	1	4	0	0	0	1
chr1	53785994	53786268	1	4	0	0	0	1
chr1	53901959	53902290	1	3	0	0	1	0
chr1	54080504	54081821	1	4	0	0	0	1
chr1	54120094	54120501	1	4	0	0	0	1
chr1	54124375	54124829	1	4	0	0	0	1
chr1	54249827	54250418	1	4	0	0	0	1
chr1	54280090	54280363	1	4	0	0	0	1
chr1	54347522	54347957	1	4	0	0	0	1
chr1	54359707	54360118	1	4	0	0	0	1
chr1	54376636	54377053	1	4	0	0	0	1
chr1	54438065	54438356	1	4	0	0	0	1
chr1	54520463	54521255	1	4	0	0	0	1
chr1	54577255	54578295	1	4	0	0	0	1
chr1	54579200	54579527	1	4	0	0	0	1
chr1	54581675	54582225	1	4	0	0	0	1
chr1	54658094	54658389	1	4	0	0	0	1
chr1	54794540	54794879	1	4	0	0	0	1
chr1	54857150	54858049	1	4	0	0	0	1
chr1	54904365	54904839	1	4	0	0	0	1
chr1	54939772	54939989	1	4	0	0	0	1
chr1	54939989	54940196	2	2,4	0	1	0	1
chr1	54940196	54940573	1	4	0	0	0	1
chr1	54952829	54953430	1	4	0	0	0	1
chr1	54996213	54996776	1	4	0	0	0	1
chr1	55055575	55055855	1	4	0	0	0	1
chr1	55136504	55136894	1	4	0	0	0	1
chr1	55196241	55196543	1	4	0	0	0	1
chr1	55262056	55262402	1	4	0	0	0	1
chr1	55384421	55385304	1	4	0	0	0	1
chr1	55388457	55388738	1	4	0	0	0	1
chr1	55390065	55390361	1	4	0	0	0	1
chr1	55421561	55421632	1	4	0	0	0	1
chr1	55421632	55421858	2	2,4	0	1	0	1
chr1	55421858	55421977	1	4	0	0	0	1
chr1	55429175	55429476	1	4	0	0	0	1
chr1	55443766	55444175	1	4	0	0	0	1
chr1	55480341	55480855	1	4	0	0	0	1
chr1	55480855	55481113	2	3,4	0	0	1	1
chr1	55481113	55481557	1	4	0	0	0	1
chr1	55504232	55504887	1	4	0	0	0	1
chr1	55510452	55510821	1	4	0	0	0	1
chr1	55554242	55554528	1	3	0	0	1	0
chr1	55619719	55620007	1	4	0	0	0	1
chr1	55645295	55645782	1	4	0	0	0	1
chr1	55781742	55782062	1	4	0	0	0	1
chr1	55820698	55821075	1	4	0	0	0	1
chr1	55867205	55867483	1	4	0	0	0	1
chr1	55897554	55897886	1	4	0	0	0	1
chr1	56025774	56026408	1	4	0	0	0	1
chr1	56055657	56056006	1	3	0	0	1	0
chr1	56130989	56131652	1	4	0	0	0	1
chr1	56284798	56285402	1	4	0	0	0	1
chr1	56434290	56434556	1	3	0	0	1	0
chr1	56456699	56457038	1	4	0	0	0	1
chr1	56490709	56491284	1	4	0	0	0	1
chr1	56491284	56491638	2	3,4	0	0	1	1
chr1	56491638	56491867	1	4	0	0	0	1
chr1	56508340	56509065	1	4	0	0	0	1
chr1	56548265	56548739	1	4	0	0	0	1
chr1	56617244	56617624	1	4	0	0	0	1
chr1	56676530	56677211	1	4	0	0	0	1
chr1	56754745	56754903	1	4	0	0	0	1
chr1	56754903	56755271	2	3,4	0	0	1	1
chr1	56755271	56755380	1	3	0	0	1	0
chr1	56757765	56759566	1	4	0	0	0	1
chr1	56837568	56838036	1	4	0	0	0	1
chr1	56842190	56842684	1	4	0	0	0	1
chr1	56904580	56905361	1	4	0	0	0	1
chr1	56911132	56911571	1	4	0	0	0	1
chr1	56916139	56916528	1	4	0	0	0	1
chr1	56919659	56920194	1	4	0	0	0	1
chr1	56944896	56945279	1	4	0	0	0	1
chr1	56969078	56969548	1	4	0	0	0	1
chr1	57088598	57089360	1	4	0	0	0	1
chr1	57188042	57188340	1	4	0	0	0	1
chr1	57295427	57295717	1	3	0	0	1	0
chr1	57331011	57331265	1	3	0	0	1	0
chr1	57473867	57474141	1	4	0	0	0	1
chr1	57514110	57514428	1	4	0	0	0	1
chr1	57531297	57531585	1	4	0	0	0	1
chr1	57611928	57612391	1	3	0	0	1	0
chr1	57657967	57658264	1	4	0	0	0	1
chr1	57687110	57687680	1	4	0	0	0	1
chr1	57770411	57770858	1	4	0	0	0	1
chr1	57805841	57806171	1	4	0	0	0	1
chr1	57848331	57849002	1	4	0	0	0	1
chr1	57883861	57884212	1	4	0	0	0	1
chr1	58015354	58015631	1	3	0	0	1	0
chr1	58050076	58050372	1	4	0	0	0	1
chr1	58078782	58079035	1	3	0	0	1	0
chr1	58097143	58097394	1	3	0	0	1	0
chr1	58137539	58137815	1	3	0	0	1	0
chr1	58290794	58291145	1	4	0	0	0	1
chr1	58342805	58343096	1	4	0	0	0	1
chr1	58425450	58426019	1	3	0	0	1	0
chr1	58432120	58433292	1	4	0	0	0	1
chr1	58434102	58434499	1	4	0	0	0	1
chr1	58502576	58502855	1	4	0	0	0	1
chr1	58713694	58713993	1	3	0	0	1	0
chr1	58755661	58755933	1	4	0	0	0	1
chr1	58792493	58792712	1	1	1	0	0	0
chr1	58823081	58823920	1	4	0	0	0	1
chr1	58858102	58858668	1	4	0	0	0	1
chr1	58869958	58870272	1	4	0	0	0	1
chr1	58883493	58883766	1	4	0	0	0	1
chr1	58922397	58922830	1	4	0	0	0	1
chr1	59006356	59006642	1	4	0	0	0	1
chr1	59057924	59058276	1	4	0	0	0	1
chr1	59112827	59113231	1	4	0	0	0	1
chr1	59123388	59123710	1	4	0	0	0	1
chr1	59149988	59150260	1	4	0	0	0	1
chr1	59151290	59151765	1	4	0	0	0	1
chr1	59184204	59184742	1	4	0	0	0	1
chr1	59185400	59185796	1	4	0	0	0	1
chr1	59280374	59280772	1	4	0	0	0	1
chr1	59357634	59358157	1	4	0	0	0	1
chr1	59401359	59402108	1	4	0	0	0	1
chr1	59404943	59405240	1	4	0	0	0	1
chr1	59427117	59427822	1	4	0	0	0	1
chr1	59432620	59432894	1	4	0	0	0	1
chr1	59438471	59438750	1	4	0	0	0	1
chr1	59445623	59445906	1	4	0	0	0	1
chr1	59521290	59522358	1	4	0	0	0	1
chr1	59548087	59548478	1	4	0	0	0	1
chr1	59556660	59557425	1	4	0	0	0	1
chr1	59605685	59605968	1	4	0	0	0	1
chr1	59631194	59631511	1	3	0	0	1	0
chr1	59666015	59666547	1	4	0	0	0	1
chr1	59681681	59682261	1	4	0	0	0	1
chr1	59742465	59742916	1	4	0	0	0	1
chr1	59742916	59742990	2	3,4	0	0	1	1
chr1	59742990	59743232	1	3	0	0	1	0
chr1	59750449	59750852	1	4	0	0	0	1
chr1	59750852	59751123	2	3,4	0	0	1	1
chr1	59751123	59751521	1	4	0	0	0	1
chr1	59769436	59769437	1	4	0	0	0	1
chr1	59769437	59769855	2	3,4	0	0	1	1
chr1	59769855	59769893	1	4	0	0	0	1
chr1	59892786	59893285	1	4	0	0	0	1
chr1	59967044	59967325	1	4	0	0	0	1
chr1	59971407	59971911	1	4	0	0	0	1
chr1	59986332	59986977	1	4	0	0	0	1
chr1	60107987	60108566	1	4	0	0	0	1
chr1	60177432	60177752	1	4	0	0	0	1
chr1	60266118	60266588	1	4	0	0	0	1
chr1	60279963	60280507	1	4	0	0	0	1
chr1	60339711	60340140	1	3	0	0	1	0
chr1	60401455	60401771	1	3	0	0	1	0
chr1	60506764	60507033	1	3	0	0	1	0
chr1	60670215	60670782	1	4	0	0	0	1
chr1	60672432	60672838	1	4	0	0	0	1
chr1	60713072	60713474	1	4	0	0	0	1
chr1	60724452	60724729	1	4	0	0	0	1
chr1	60726988	60728386	1	4	0	0	0	1
chr1	60765332	60765658	1	4	0	0	0	1
chr1	60812930	60813281	1	4	0	0	0	1
chr1	60905490	60905786	1	4	0	0	0	1
chr1	60913916	60914191	1	4	0	0	0	1
chr1	61171788	61172317	1	4	0	0	0	1
chr1	61190431	61190912	1	4	0	0	0	1
chr1	61221221	61221611	1	4	0	0	0	1
chr1	61282418	61283161	1	4	0	0	0	1
chr1	61427165	61427456	1	4	0	0	0	1
chr1	61436642	61436657	1	4	0	0	0	1
chr1	61436657	61436929	2	3,4	0	0	1	1
chr1	61436929	61436944	1	4	0	0	0	1
chr1	61500916	61501261	1	4	0	0	0	1
chr1	61585515	61586166	1	4	0	0	0	1
chr1	61587874	61588176	1	4	0	0	0	1
chr1	61599817	61600150	1	4	0	0	0	1
chr1	61627417	61627706	1	3	0	0	1	0
chr1	61670787	61671141	1	4	0	0	0	1
chr1	61675060	61675351	1	4	0	0	0	1
chr1	61697817	61698112	1	4	0	0	0	1
chr1	61919204	61919535	1	4	0	0	0	1
chr1	61921445	61921785	1	4	0	0	0	1
chr1	61952292	61952651	1	4	0	0	0	1
chr1	62282183	62282450	1	3	0	0	1	0
chr1	62358930	62359405	1	4	0	0	0	1
chr1	62369264	62369555	1	4	0	0	0	1
chr1	62384477	62384801	1	4	0	0	0	1
chr1	62392033	62392333	1	4	0	0	0	1
chr1	62393439	62393781	1	4	0	0	0	1
chr1	62424319	62425181	1	4	0	0	0	1
chr1	62467334	62467646	1	3	0	0	1	0
chr1	62621912	62622501	1	4	0	0	0	1
chr1	62777678	62778720	1	4	0	0	0	1
chr1	62807845	62808655	1	4	0	0	0	1
chr1	62852714	62853400	1	4	0	0	0	1
chr1	62869899	62870261	1	4	0	0	0	1
chr1	62905200	62905490	1	4	0	0	0	1
chr1	62990972	62991760	1	4	0	0	0	1
chr1	63050616	63050914	1	3	0	0	1	0
chr1	63155292	63155515	1	2	0	1	0	0
chr1	63229085	63229617	1	4	0	0	0	1
chr1	63273073	63273335	1	3	0	0	1	0
chr1	63331209	63331482	1	4	0	0	0	1
chr1	63384724	63385031	1	3	0	0	1	0
chr1	63423531	63423843	1	4	0	0	0	1
chr1	63485504	63485794	1	4	0	0	0	1
chr1	63655782	63656056	1	4	0	0	0	1
chr1	63674502	63674820	1	4	0	0	0	1
chr1	63691905	63692631	1	4	0	0	0	1
chr1	63714361	63714645	1	4	0	0	0	1
chr1	63731381	63731983	1	4	0	0	0	1
chr1	63817234	63817646	1	4	0	0	0	1
chr1	63877604	63878358	1	4	0	0	0	1
chr1	63893130	63893415	1	4	0	0	0	1
chr1	63903704	63904055	1	4	0	0	0	1
chr1	63923826	63924416	1	4	0	0	0	1
chr1	63940078	63940399	1	3	0	0	1	0
chr1	63950022	63950667	1	4	0	0	0	1
chr1	63954894	63955222	1	4	0	0	0	1
chr1	63969496	63970373	1	4	0	0	0	1
chr1	63999509	64000453	1	4	0	0	0	1
chr1	64019551	64020534	1	4	0	0	0	1
chr1	64043344	64043745	1	4	0	0	0	1
chr1	64073991	64074556	1	4	0	0	0	1
chr1	64082083	64082357	1	4	0	0	0	1
chr1	64154359	64154703	1	4	0	0	0	1
chr1	64194435	64194753	1	4	0	0	0	1
chr1	64259691	64260072	1	4	0	0	0	1
chr1	64282265	64282749	1	4	0	0	0	1
chr1	64343641	64344404	1	4	0	0	0	1
chr1	64348872	64349419	1	4	0	0	0	1
chr1	64536182	64536506	1	4	0	0	0	1
chr1	64537910	64538316	1	4	0	0	0	1
chr1	64759921	64760417	1	4	0	0	0	1
chr1	64915803	64916378	1	4	0	0	0	1
chr1	64923212	64923505	1	4	0	0	0	1
chr1	64986919	64987359	1	4	0	0	0	1
chr1	64990459	64990759	1	4	0	0	0	1
chr1	65247953	65248454	1	4	0	0	0	1
chr1	65336848	65337138	1	3	0	0	1	0
chr1	65413176	65413590	1	4	0	0	0	1
chr1	65424108	65424381	1	4	0	0	0	1
chr1	65434653	65435325	1	4	0	0	0	1
chr1	65456330	65456640	1	4	0	0	0	1
chr1	65481743	65482150	1	4	0	0	0	1
chr1	65492242	65492528	1	4	0	0	0	1
chr1	65729917	65730204	1	4	0	0	0	1
chr1	65749801	65750149	1	3	0	0	1	0
chr1	65771320	65771753	1	4	0	0	0	1
chr1	65779366	65779730	1	4	0	0	0	1
chr1	65924653	65925012	1	4	0	0	0	1
chr1	65954798	65955086	1	4	0	0	0	1
chr1	65964950	65965565	1	4	0	0	0	1
chr1	65965565	65965907	2	3,4	0	0	1	1
chr1	65965907	65966061	1	4	0	0	0	1
chr1	65997616	65998247	1	4	0	0	0	1
