chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L1/narrow/SCC-ChIC-PMC-DRO-L1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L5/narrow/SCC-ChIC-PMC-DRO-L5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-014/narrow/bulkChIC-PMC-DRO-014_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-005/narrow/SCC-bulkChIC-PMC-DRO-005_paired_control_peaks.narrowPeak
chr1	66505877	66506591	1	4	0	0	0	1
chr1	66634302	66634576	1	4	0	0	0	1
chr1	66661725	66662040	1	4	0	0	0	1
chr1	66756897	66757205	1	4	0	0	0	1
chr1	67198962	67199189	1	2	0	1	0	0
chr1	67399929	67400436	1	4	0	0	0	1
chr1	67466884	67467311	1	4	0	0	0	1
chr1	67561691	67562193	1	4	0	0	0	1
chr1	67850704	67851028	1	4	0	0	0	1
chr1	68136141	68136703	1	4	0	0	0	1
chr1	68298574	68298954	1	4	0	0	0	1
chr1	68842839	68843150	1	3	0	0	1	0
chr1	68954748	68954749	1	4	0	0	0	1
chr1	68954749	68955444	2	3,4	0	0	1	1
chr1	68955444	68955458	1	3	0	0	1	0
chr1	69224770	69225037	1	3	0	0	1	0
chr1	69272966	69273282	1	3	0	0	1	0
chr1	69504185	69504493	1	3	0	0	1	0
chr1	69508456	69508783	1	4	0	0	0	1
chr1	69587832	69588227	1	3	0	0	1	0
chr1	69625502	69625770	1	4	0	0	0	1
chr1	69690680	69691019	1	4	0	0	0	1
chr1	69715263	69715517	1	4	0	0	0	1
chr1	69716700	69717008	1	4	0	0	0	1
chr1	69755964	69756270	1	4	0	0	0	1
chr1	69762275	69762572	1	3	0	0	1	0
chr1	69847526	69847915	1	4	0	0	0	1
chr1	69870652	69870939	1	3	0	0	1	0
chr1	69921513	69921939	1	4	0	0	0	1
chr1	69929686	69930148	1	4	0	0	0	1
chr1	70079731	70079979	1	4	0	0	0	1
chr1	70389555	70389818	1	4	0	0	0	1
chr1	70550261	70550619	1	4	0	0	0	1
chr1	70568960	70569303	1	4	0	0	0	1
chr1	70587854	70588445	1	4	0	0	0	1
chr1	70766689	70767011	1	4	0	0	0	1
chr1	70846902	70847176	1	4	0	0	0	1
chr1	70868170	70868692	1	4	0	0	0	1
chr1	71055949	71056227	1	4	0	0	0	1
chr1	71102589	71102842	1	4	0	0	0	1
chr1	71188332	71188337	1	3	0	0	1	0
chr1	71188337	71188604	2	3,4	0	0	1	1
chr1	71188604	71188664	1	4	0	0	0	1
chr1	71210251	71210674	1	4	0	0	0	1
chr1	71389760	71390046	1	4	0	0	0	1
chr1	71474729	71474942	1	1	1	0	0	0
chr1	71727502	71727887	1	4	0	0	0	1
chr1	71790671	71790985	1	4	0	0	0	1
chr1	71813008	71813455	1	3	0	0	1	0
chr1	72153660	72153952	1	3	0	0	1	0
chr1	72402662	72403021	1	3	0	0	1	0
chr1	72499348	72499651	1	3	0	0	1	0
chr1	72511298	72511606	1	3	0	0	1	0
chr1	72613040	72613338	1	4	0	0	0	1
chr1	72664642	72665086	1	3	0	0	1	0
chr1	72723593	72723938	1	4	0	0	0	1
chr1	72748964	72749245	1	4	0	0	0	1
chr1	72794226	72794513	1	4	0	0	0	1
chr1	72927880	72928152	1	4	0	0	0	1
chr1	72955455	72955724	1	3	0	0	1	0
chr1	73229238	73229506	1	3	0	0	1	0
chr1	73412775	73413082	1	4	0	0	0	1
chr1	73422133	73422417	1	4	0	0	0	1
chr1	73850361	73850643	1	4	0	0	0	1
chr1	73898253	73898577	1	4	0	0	0	1
chr1	73944020	73944310	1	4	0	0	0	1
chr1	73998011	73998377	1	4	0	0	0	1
chr1	74487658	74487935	1	4	0	0	0	1
chr1	74501160	74501438	1	4	0	0	0	1
chr1	74593069	74593358	1	4	0	0	0	1
chr1	74610908	74611281	1	4	0	0	0	1
chr1	74619111	74619270	1	3	0	0	1	0
chr1	74619270	74619460	2	3,4	0	0	1	1
chr1	74619460	74619539	1	4	0	0	0	1
chr1	74644307	74644613	1	4	0	0	0	1
chr1	75044612	75044965	1	4	0	0	0	1
chr1	75060083	75060427	1	4	0	0	0	1
chr1	75458324	75458663	1	4	0	0	0	1
chr1	75577701	75577962	1	3	0	0	1	0
chr1	75851796	75852082	1	4	0	0	0	1
chr1	75864001	75864252	1	4	0	0	0	1
chr1	75967274	75967600	1	4	0	0	0	1
chr1	76009584	76009916	1	4	0	0	0	1
chr1	76074354	76074603	1	4	0	0	0	1
chr1	76102314	76102651	1	3	0	0	1	0
chr1	76156291	76156548	1	1	1	0	0	0
chr1	76157770	76157869	1	4	0	0	0	1
chr1	76157869	76158184	2	3,4	0	0	1	1
chr1	76158184	76158380	1	4	0	0	0	1
chr1	76687238	76687786	1	4	0	0	0	1
chr1	76759985	76760272	1	4	0	0	0	1
chr1	76762706	76762973	1	3	0	0	1	0
chr1	76797157	76797534	1	4	0	0	0	1
chr1	76798470	76798839	1	4	0	0	0	1
chr1	77339276	77339692	1	4	0	0	0	1
chr1	77363646	77363914	1	4	0	0	0	1
chr1	77377840	77378036	1	2	0	1	0	0
chr1	77494246	77494519	1	4	0	0	0	1
chr1	77515717	77516084	1	4	0	0	0	1
chr1	77604993	77605308	1	4	0	0	0	1
chr1	77605308	77605658	2	3,4	0	0	1	1
chr1	77605658	77605816	1	4	0	0	0	1
chr1	77744604	77744875	1	4	0	0	0	1
chr1	78080001	78080325	1	3	0	0	1	0
chr1	78211002	78211287	1	4	0	0	0	1
chr1	78617586	78617979	1	4	0	0	0	1
chr1	78777111	78777426	1	4	0	0	0	1
chr1	78823401	78823691	1	3	0	0	1	0
chr1	78830438	78830837	1	4	0	0	0	1
chr1	78831506	78831749	1	4	0	0	0	1
chr1	78831749	78832161	2	3,4	0	0	1	1
chr1	78832161	78832306	1	4	0	0	0	1
chr1	78833310	78833390	1	4	0	0	0	1
chr1	78833390	78833707	2	3,4	0	0	1	1
chr1	78833707	78833757	1	4	0	0	0	1
chr1	78895399	78895705	1	3	0	0	1	0
chr1	79068585	79068596	1	4	0	0	0	1
chr1	79068596	79068603	2	2,4	0	1	0	1
chr1	79068603	79068796	3	1,2,4	1	1	0	1
chr1	79068796	79068999	1	4	0	0	0	1
chr1	79198864	79199227	1	4	0	0	0	1
chr1	79322843	79323568	1	4	0	0	0	1
chr1	79387202	79387481	1	4	0	0	0	1
chr1	79391776	79391777	1	4	0	0	0	1
chr1	79391777	79392047	2	3,4	0	0	1	1
chr1	79392047	79392080	1	4	0	0	0	1
chr1	79426052	79426327	1	3	0	0	1	0
chr1	79426967	79427286	1	3	0	0	1	0
chr1	79710817	79710978	1	4	0	0	0	1
chr1	79710978	79711619	2	3,4	0	0	1	1
chr1	79711619	79711671	1	4	0	0	0	1
chr1	79729340	79729741	1	4	0	0	0	1
chr1	79811035	79811403	1	4	0	0	0	1
chr1	79976796	79977094	1	4	0	0	0	1
chr1	80155344	80155596	1	4	0	0	0	1
chr1	80511187	80511454	1	4	0	0	0	1
chr1	80857876	80858151	1	4	0	0	0	1
chr1	80931092	80931359	1	3	0	0	1	0
chr1	81371782	81372485	1	4	0	0	0	1
chr1	81549658	81550136	1	4	0	0	0	1
chr1	82259659	82259938	1	3	0	0	1	0
chr1	82353479	82353780	1	3	0	0	1	0
chr1	82789899	82790158	1	4	0	0	0	1
chr1	83735527	83736018	1	4	0	0	0	1
chr1	83912755	83913434	1	4	0	0	0	1
chr1	84854198	84854254	1	4	0	0	0	1
chr1	84854254	84854817	2	3,4	0	0	1	1
chr1	84854817	84854842	1	4	0	0	0	1
chr1	84918745	84919013	1	4	0	0	0	1
chr1	84919397	84920105	1	4	0	0	0	1
chr1	85484864	85485225	1	4	0	0	0	1
chr1	85680593	85680856	1	4	0	0	0	1
chr1	85798856	85799138	1	4	0	0	0	1
chr1	86267428	86267666	1	2	0	1	0	0
chr1	86335873	86336144	1	4	0	0	0	1
chr1	86429674	86430216	2	3,4	0	0	1	1
chr1	86430216	86430278	1	4	0	0	0	1
chr1	86561911	86562176	1	4	0	0	0	1
chr1	86648214	86648574	1	4	0	0	0	1
chr1	87226467	87226756	1	4	0	0	0	1
chr1	87771336	87771592	1	4	0	0	0	1
chr1	87834966	87835338	1	4	0	0	0	1
chr1	87922971	87923252	1	4	0	0	0	1
chr1	87980382	87980998	1	4	0	0	0	1
chr1	88101120	88101487	1	4	0	0	0	1
chr1	88111856	88112326	1	4	0	0	0	1
chr1	88202668	88202943	1	3	0	0	1	0
chr1	88206062	88206331	1	4	0	0	0	1
chr1	88773772	88774025	1	4	0	0	0	1
chr1	89941460	89941744	1	4	0	0	0	1
chr1	90230367	90230661	1	3	0	0	1	0
chr1	90259881	90260445	1	4	0	0	0	1
chr1	90294329	90294701	1	4	0	0	0	1
chr1	90402954	90403706	1	4	0	0	0	1
chr1	90585004	90585290	1	3	0	0	1	0
chr1	90658930	90659461	1	3	0	0	1	0
chr1	90936238	90936630	1	4	0	0	0	1
chr1	91142698	91142986	1	4	0	0	0	1
chr1	91429569	91429922	1	3	0	0	1	0
chr1	91474252	91474573	1	3	0	0	1	0
chr1	91585826	91586238	1	4	0	0	0	1
chr1	91650707	91651151	1	4	0	0	0	1
chr1	91732472	91732962	1	4	0	0	0	1
chr1	91824055	91824345	1	4	0	0	0	1
chr1	91924066	91924357	1	4	0	0	0	1
chr1	91946360	91946630	1	4	0	0	0	1
chr1	92534657	92534921	1	4	0	0	0	1
chr1	92536898	92537007	1	4	0	0	0	1
chr1	92537007	92537401	2	3,4	0	0	1	1
chr1	92537401	92537571	1	4	0	0	0	1
chr1	92810255	92810528	1	4	0	0	0	1
chr1	93277612	93278033	1	4	0	0	0	1
chr1	93662641	93662963	1	4	0	0	0	1
chr1	93701616	93702115	1	4	0	0	0	1
chr1	94045481	94046010	1	4	0	0	0	1
chr1	94125842	94126575	1	4	0	0	0	1
chr1	94152651	94152912	1	4	0	0	0	1
chr1	94155984	94156251	1	4	0	0	0	1
chr1	94682568	94682841	1	3	0	0	1	0
chr1	94713550	94713934	1	4	0	0	0	1
chr1	94833499	94833899	1	4	0	0	0	1
chr1	94974277	94974768	1	4	0	0	0	1
chr1	95003848	95004301	1	4	0	0	0	1
chr1	95169627	95170054	1	4	0	0	0	1
chr1	95189535	95189820	1	3	0	0	1	0
chr1	95516744	95516859	1	4	0	0	0	1
chr1	95516859	95517176	2	3,4	0	0	1	1
chr1	95517176	95517181	1	3	0	0	1	0
chr1	95716094	95716740	1	4	0	0	0	1
chr1	95732845	95733633	1	4	0	0	0	1
chr1	95767277	95767550	1	3	0	0	1	0
chr1	96089224	96089556	1	4	0	0	0	1
chr1	96342564	96342819	1	4	0	0	0	1
chr1	96353295	96353557	1	4	0	0	0	1
chr1	96393615	96393916	1	3	0	0	1	0
chr1	96484912	96485170	1	4	0	0	0	1
chr1	96510336	96510685	1	4	0	0	0	1
chr1	96916811	96917070	1	4	0	0	0	1
chr1	97110377	97110836	1	4	0	0	0	1
chr1	97144367	97144951	1	4	0	0	0	1
chr1	97277757	97278040	1	3	0	0	1	0
chr1	97310835	97311094	1	4	0	0	0	1
chr1	97351246	97351509	1	3	0	0	1	0
chr1	97560649	97560924	1	4	0	0	0	1
chr1	97636309	97636562	1	4	0	0	0	1
chr1	97700658	97700912	1	4	0	0	0	1
chr1	97957008	97957299	1	4	0	0	0	1
chr1	98085822	98086127	1	4	0	0	0	1
chr1	98200514	98200791	1	4	0	0	0	1
chr1	98325879	98326557	1	4	0	0	0	1
chr1	98965381	98965687	1	3	0	0	1	0
chr1	98988638	98989368	1	4	0	0	0	1
chr1	99155302	99155630	1	3	0	0	1	0
chr1	99276525	99276791	1	4	0	0	0	1
chr1	99473621	99473923	1	4	0	0	0	1
chr1	99609815	99610064	1	4	0	0	0	1
chr1	99643395	99643803	1	4	0	0	0	1
chr1	99688617	99688865	1	4	0	0	0	1
chr1	99733381	99733675	1	4	0	0	0	1
chr1	99996127	99996392	1	4	0	0	0	1
chr1	100510278	100510725	1	4	0	0	0	1
chr1	100555322	100555591	1	4	0	0	0	1
chr1	100618384	100618636	1	4	0	0	0	1
chr1	100736725	100736970	1	3	0	0	1	0
chr1	100736970	100737321	2	3,4	0	0	1	1
chr1	100737321	100737322	1	4	0	0	0	1
chr1	100765252	100765583	1	4	0	0	0	1
chr1	100864146	100864481	1	4	0	0	0	1
chr1	101002230	101002868	1	4	0	0	0	1
chr1	101130973	101131234	1	4	0	0	0	1
chr1	101357264	101357535	1	4	0	0	0	1
chr1	101607750	101608036	1	4	0	0	0	1
chr1	101614415	101614666	1	4	0	0	0	1
chr1	101619438	101619711	1	3	0	0	1	0
chr1	101638586	101638840	1	4	0	0	0	1
chr1	101708004	101708299	1	4	0	0	0	1
chr1	101717014	101717244	1	1	1	0	0	0
chr1	101818993	101819524	1	4	0	0	0	1
chr1	101924744	101925169	1	3	0	0	1	0
chr1	102036650	102036941	1	3	0	0	1	0
chr1	102285525	102285847	1	4	0	0	0	1
chr1	102374535	102374866	1	4	0	0	0	1
chr1	102654394	102654648	1	4	0	0	0	1
chr1	102726680	102726957	1	3	0	0	1	0
chr1	102761614	102761901	1	3	0	0	1	0
chr1	102951008	102951262	1	4	0	0	0	1
chr1	103127439	103127727	1	4	0	0	0	1
chr1	103210272	103210589	1	4	0	0	0	1
chr1	103260361	103260615	1	4	0	0	0	1
chr1	103313191	103313438	1	4	0	0	0	1
chr1	103395459	103395738	1	4	0	0	0	1
chr1	103901990	103902318	1	3	0	0	1	0
chr1	103941350	103941710	1	4	0	0	0	1
chr1	104128735	104129050	1	4	0	0	0	1
chr1	104130367	104130642	1	3	0	0	1	0
chr1	104189524	104189840	1	4	0	0	0	1
chr1	104192835	104193112	1	4	0	0	0	1
chr1	104200374	104200672	1	4	0	0	0	1
chr1	104469732	104470016	1	3	0	0	1	0
chr1	104527910	104528210	1	3	0	0	1	0
chr1	104693804	104694148	1	3	0	0	1	0
chr1	104969547	104969817	1	4	0	0	0	1
chr1	105244191	105244531	1	4	0	0	0	1
chr1	105299495	105299820	1	3	0	0	1	0
chr1	105408968	105409215	1	4	0	0	0	1
chr1	105530685	105531057	1	4	0	0	0	1
chr1	105661080	105661369	1	4	0	0	0	1
chr1	105664610	105664928	1	4	0	0	0	1
chr1	106246785	106247037	1	4	0	0	0	1
chr1	106620457	106621027	1	4	0	0	0	1
chr1	106746664	106747295	1	4	0	0	0	1
chr1	106947259	106947544	1	3	0	0	1	0
chr1	106953108	106953472	1	4	0	0	0	1
chr1	107003954	107004350	1	4	0	0	0	1
chr1	107124794	107124971	1	4	0	0	0	1
chr1	107124971	107125239	2	1,4	1	0	0	1
chr1	107360123	107360441	1	4	0	0	0	1
chr1	107409678	107410037	1	4	0	0	0	1
chr1	107424888	107425151	1	4	0	0	0	1
chr1	107494682	107494948	1	4	0	0	0	1
chr1	107527832	107528179	1	4	0	0	0	1
chr1	107529546	107529961	1	4	0	0	0	1
chr1	107803541	107803903	1	4	0	0	0	1
chr1	107842197	107842705	1	4	0	0	0	1
chr1	108057442	108057449	1	4	0	0	0	1
chr1	108057449	108057927	2	3,4	0	0	1	1
chr1	108057927	108057946	1	4	0	0	0	1
chr1	108816194	108816675	1	4	0	0	0	1
chr1	108925802	108926081	1	4	0	0	0	1
chr1	109705128	109705671	1	4	0	0	0	1
chr1	109718363	109718985	1	4	0	0	0	1
chr1	109728797	109729391	1	4	0	0	0	1
chr1	109901884	109902210	1	4	0	0	0	1
chr1	109979810	109980100	1	4	0	0	0	1
chr1	110433867	110434318	1	4	0	0	0	1
chr1	110639655	110639928	1	4	0	0	0	1
chr1	110981721	110982036	1	4	0	0	0	1
chr1	111010292	111010557	1	3	0	0	1	0
chr1	111086756	111087042	1	4	0	0	0	1
chr1	111260901	111261182	1	4	0	0	0	1
chr1	111346002	111346393	1	4	0	0	0	1
chr1	111346393	111346610	2	2,4	0	1	0	1
chr1	111346610	111346919	1	4	0	0	0	1
chr1	111587062	111587340	1	4	0	0	0	1
chr1	111691774	111692023	1	4	0	0	0	1
chr1	112016402	112016821	1	4	0	0	0	1
chr1	112050879	112051189	1	4	0	0	0	1
chr1	112064821	112065150	1	3	0	0	1	0
chr1	112088716	112088988	1	4	0	0	0	1
chr1	112163092	112163343	1	4	0	0	0	1
chr1	112442496	112442686	1	1	1	0	0	0
chr1	112698729	112699056	1	4	0	0	0	1
chr1	112803998	112804290	1	4	0	0	0	1
chr1	113321519	113321775	1	4	0	0	0	1
chr1	113456782	113457139	1	4	0	0	0	1
chr1	114098471	114098767	1	4	0	0	0	1
chr1	114222374	114223051	1	4	0	0	0	1
chr1	114369856	114370119	1	4	0	0	0	1
chr1	114380060	114380401	1	4	0	0	0	1
chr1	114458072	114458831	1	4	0	0	0	1
chr1	114473605	114473893	1	4	0	0	0	1
chr1	114850234	114850499	1	4	0	0	0	1
chr1	114884417	114884707	1	4	0	0	0	1
chr1	114922840	114923167	1	4	0	0	0	1
chr1	115118554	115118817	1	4	0	0	0	1
chr1	115189775	115190511	1	4	0	0	0	1
chr1	115210274	115210572	1	4	0	0	0	1
chr1	115344307	115344556	1	4	0	0	0	1
chr1	115364558	115364709	1	4	0	0	0	1
chr1	115364709	115365204	2	3,4	0	0	1	1
chr1	115365204	115365215	1	4	0	0	0	1
chr1	115426542	115426964	1	4	0	0	0	1
chr1	115476332	115476616	2	3,4	0	0	1	1
chr1	115476616	115476628	1	4	0	0	0	1
chr1	115545954	115546282	2	3,4	0	0	1	1
chr1	115546282	115546296	1	4	0	0	0	1
chr1	115550712	115551174	1	4	0	0	0	1
chr1	115699483	115699762	1	4	0	0	0	1
chr1	115728007	115728470	1	4	0	0	0	1
chr1	115782758	115783300	1	4	0	0	0	1
chr1	115902158	115902435	1	4	0	0	0	1
chr1	115911149	115911584	1	4	0	0	0	1
chr1	115924436	115924739	1	4	0	0	0	1
chr1	116115235	116115834	1	4	0	0	0	1
chr1	116232805	116233426	1	4	0	0	0	1
chr1	116412210	116412539	1	4	0	0	0	1
chr1	116474616	116475242	1	4	0	0	0	1
chr1	116475242	116475509	2	3,4	0	0	1	1
chr1	116475509	116475513	1	4	0	0	0	1
chr1	116489105	116489242	1	4	0	0	0	1
chr1	116489242	116489533	2	3,4	0	0	1	1
chr1	116489533	116489864	1	4	0	0	0	1
chr1	116867881	116868348	1	4	0	0	0	1
chr1	117036052	117036431	1	4	0	0	0	1
chr1	117171716	117172175	1	4	0	0	0	1
chr1	117231642	117232012	1	4	0	0	0	1
chr1	117346575	117347004	1	4	0	0	0	1
chr1	117543158	117543373	1	1	1	0	0	0
chr1	117656988	117657348	1	4	0	0	0	1
chr1	117665809	117666070	1	4	0	0	0	1
chr1	117678632	117678883	1	4	0	0	0	1
chr1	118053154	118053452	1	4	0	0	0	1
chr1	118527013	118527494	1	4	0	0	0	1
chr1	118628546	118628805	1	4	0	0	0	1
chr1	118792652	118793149	1	4	0	0	0	1
chr1	119476201	119476573	1	4	0	0	0	1
chr1	119575151	119575421	1	4	0	0	0	1
chr1	119632019	119632369	1	4	0	0	0	1
chr1	119686725	119686998	1	4	0	0	0	1
chr1	119722068	119722481	1	4	0	0	0	1
chr1	119773681	119774097	1	4	0	0	0	1
chr1	119782436	119783444	1	4	0	0	0	1
chr1	119894854	119895078	1	4	0	0	0	1
chr1	119895078	119895271	2	1,4	1	0	0	1
chr1	119895271	119895312	1	4	0	0	0	1
chr1	125039162	125039575	1	4	0	0	0	1
chr1	125067715	125067964	1	4	0	0	0	1
chr1	125149951	125150467	1	3	0	0	1	0
chr1	125152061	125152835	1	4	0	0	0	1
chr1	125160721	125161101	1	4	0	0	0	1
chr1	125164251	125164567	1	4	0	0	0	1
chr1	125168396	125169071	1	3	0	0	1	0
chr1	125179801	125179874	1	3	0	0	1	0
chr1	125179874	125180222	2	3,4	0	0	1	1
chr1	125180222	125180245	1	3	0	0	1	0
chr1	125181836	125181853	1	4	0	0	0	1
chr1	125181853	125182265	2	3,4	0	0	1	1
chr1	125182265	125182281	1	4	0	0	0	1
chr1	125182983	125183022	1	3	0	0	1	0
chr1	125183022	125183478	2	3,4	0	0	1	1
chr1	125183478	125183488	1	4	0	0	0	1
chr1	143202132	143202152	1	4	0	0	0	1
chr1	143202152	143202484	2	3,4	0	0	1	1
chr1	143202484	143202485	1	4	0	0	0	1
chr1	143208939	143209244	1	3	0	0	1	0
chr1	143246877	143246893	1	4	0	0	0	1
chr1	143246893	143247236	2	3,4	0	0	1	1
chr1	143247236	143247256	1	3	0	0	1	0
chr1	143254059	143254064	1	3	0	0	1	0
chr1	143254064	143254518	2	3,4	0	0	1	1
chr1	143254518	143254541	1	4	0	0	0	1
chr1	143263397	143263417	1	4	0	0	0	1
chr1	143263417	143263686	2	3,4	0	0	1	1
chr1	147515322	147515687	1	4	0	0	0	1
chr1	147579342	147579746	1	4	0	0	0	1
chr1	147731511	147731836	1	4	0	0	0	1
chr1	150925790	150926162	1	4	0	0	0	1
chr1	151773543	151773558	1	4	0	0	0	1
chr1	151773558	151774080	2	3,4	0	0	1	1
chr1	151774080	151774115	1	4	0	0	0	1
chr1	152047841	152049101	1	4	0	0	0	1
chr1	152162503	152162872	1	4	0	0	0	1
chr1	152477267	152477647	1	4	0	0	0	1
chr1	152754640	152754896	1	4	0	0	0	1
chr1	152867190	152867690	1	4	0	0	0	1
chr1	152893985	152894318	1	4	0	0	0	1
chr1	152985169	152985431	1	3	0	0	1	0
chr1	153123214	153123537	1	4	0	0	0	1
chr1	153526955	153527211	1	4	0	0	0	1
chr1	153880870	153881426	1	4	0	0	0	1
chr1	154418382	154418819	1	4	0	0	0	1
chr1	154524813	154525108	1	4	0	0	0	1
chr1	154558852	154559257	1	4	0	0	0	1
chr1	154660910	154661215	1	4	0	0	0	1
chr1	155970299	155970634	1	4	0	0	0	1
chr1	156145694	156146029	1	4	0	0	0	1
chr1	156152894	156153215	1	4	0	0	0	1
chr1	156181341	156181589	1	4	0	0	0	1
chr1	156295486	156296009	1	4	0	0	0	1
chr1	156372283	156372557	1	4	0	0	0	1
chr1	156456376	156457423	1	4	0	0	0	1
chr1	156505201	156505603	1	4	0	0	0	1
chr1	156639909	156640261	1	4	0	0	0	1
chr1	156798223	156798237	1	4	0	0	0	1
chr1	156798237	156798624	2	3,4	0	0	1	1
chr1	156798624	156798673	1	4	0	0	0	1
chr1	156889280	156889642	1	4	0	0	0	1
chr1	156972750	156973067	1	4	0	0	0	1
chr1	157001265	157001774	1	4	0	0	0	1
chr1	157171417	157171668	1	4	0	0	0	1
chr1	157179235	157179696	1	4	0	0	0	1
chr1	157275672	157276024	1	4	0	0	0	1
chr1	157641282	157641595	1	4	0	0	0	1
chr1	157677622	157677895	1	4	0	0	0	1
chr1	157894693	157894975	1	3	0	0	1	0
chr1	157897783	157898093	1	4	0	0	0	1
chr1	157966108	157966721	1	4	0	0	0	1
chr1	158019698	158020017	1	4	0	0	0	1
chr1	158101915	158102617	1	4	0	0	0	1
chr1	158123742	158124224	1	4	0	0	0	1
chr1	158149778	158150047	1	4	0	0	0	1
chr1	158231342	158231597	1	4	0	0	0	1
chr1	158291500	158291698	1	3	0	0	1	0
chr1	158291698	158291780	2	3,4	0	0	1	1
chr1	158291780	158292173	1	4	0	0	0	1
chr1	158404653	158404934	1	4	0	0	0	1
chr1	158435000	158435318	1	3	0	0	1	0
chr1	158655826	158656111	1	3	0	0	1	0
chr1	158848692	158849045	1	4	0	0	0	1
chr1	158960211	158960516	1	4	0	0	0	1
chr1	159015365	159015366	1	3	0	0	1	0
chr1	159015366	159015674	2	3,4	0	0	1	1
chr1	159015674	159015943	1	4	0	0	0	1
chr1	159129891	159130178	1	4	0	0	0	1
chr1	159177126	159177423	1	4	0	0	0	1
chr1	159398348	159398661	1	3	0	0	1	0
chr1	159485025	159485301	1	4	0	0	0	1
chr1	159512372	159512680	1	4	0	0	0	1
chr1	159641502	159641842	1	4	0	0	0	1
chr1	159656265	159656503	1	2	0	1	0	0
chr1	159780486	159780916	1	4	0	0	0	1
chr1	160124693	160125042	1	4	0	0	0	1
chr1	160549023	160549293	1	4	0	0	0	1
chr1	160737921	160738421	1	4	0	0	0	1
chr1	160853096	160853389	1	4	0	0	0	1
chr1	161950086	161950366	1	4	0	0	0	1
chr1	161998942	161999011	1	4	0	0	0	1
chr1	161999011	161999428	2	3,4	0	0	1	1
chr1	161999428	161999430	1	4	0	0	0	1
chr1	162177111	162177557	1	4	0	0	0	1
chr1	162187552	162187856	1	4	0	0	0	1
chr1	162292474	162292965	1	4	0	0	0	1
chr1	162393239	162393631	1	4	0	0	0	1
chr1	162675780	162676570	1	4	0	0	0	1
chr1	162690771	162691289	1	4	0	0	0	1
chr1	162914972	162915231	1	4	0	0	0	1
chr1	162935044	162935437	1	3	0	0	1	0
chr1	163060367	163060867	1	4	0	0	0	1
chr1	163083615	163083948	1	4	0	0	0	1
chr1	163278336	163278628	1	4	0	0	0	1
chr1	163296343	163296681	1	4	0	0	0	1
chr1	163396831	163397114	1	4	0	0	0	1
chr1	163502528	163502845	1	4	0	0	0	1
chr1	163617606	163617918	1	4	0	0	0	1
chr1	163779909	163780208	1	1	1	0	0	0
chr1	164038344	164038774	1	4	0	0	0	1
chr1	164180832	164181103	1	4	0	0	0	1
chr1	164429412	164429738	1	4	0	0	0	1
chr1	164474715	164474969	1	4	0	0	0	1
chr1	164732933	164733264	1	4	0	0	0	1
chr1	164771427	164771991	1	4	0	0	0	1
chr1	164772881	164773146	1	4	0	0	0	1
chr1	164810616	164810894	1	4	0	0	0	1
chr1	164916249	164916500	1	4	0	0	0	1
chr1	165073669	165073899	1	1	1	0	0	0
chr1	165258002	165258500	1	4	0	0	0	1
chr1	165263362	165263705	1	4	0	0	0	1
chr1	165392892	165393206	1	4	0	0	0	1
chr1	165455953	165456110	1	4	0	0	0	1
chr1	165456110	165456703	2	3,4	0	0	1	1
chr1	165456703	165456764	1	4	0	0	0	1
chr1	165898735	165899101	1	4	0	0	0	1
chr1	166031352	166031659	1	4	0	0	0	1
chr1	166360597	166360993	1	4	0	0	0	1
chr1	166439380	166439637	1	4	0	0	0	1
chr1	166446650	166446982	1	4	0	0	0	1
chr1	166625865	166626164	1	4	0	0	0	1
chr1	166712554	166712803	1	4	0	0	0	1
chr1	166775334	166775889	1	4	0	0	0	1
chr1	166910258	166910841	1	4	0	0	0	1
chr1	166933406	166933675	1	3	0	0	1	0
chr1	167030155	167030587	1	4	0	0	0	1
chr1	167398386	167398815	1	4	0	0	0	1
chr1	167401153	167401727	1	4	0	0	0	1
chr1	167413735	167414023	1	4	0	0	0	1
chr1	167459890	167460092	1	2	0	1	0	0
chr1	167556110	167556441	1	4	0	0	0	1
chr1	167612133	167612387	1	4	0	0	0	1
chr1	167623906	167624192	1	4	0	0	0	1
chr1	167678580	167678965	1	4	0	0	0	1
chr1	167779802	167780049	1	4	0	0	0	1
chr1	168031102	168031309	1	1	1	0	0	0
chr1	168381129	168381468	1	4	0	0	0	1
chr1	168393670	168393933	1	4	0	0	0	1
chr1	168583276	168583984	1	4	0	0	0	1
chr1	168585235	168585510	1	4	0	0	0	1
chr1	168599739	168600092	1	4	0	0	0	1
chr1	168799769	168800392	1	4	0	0	0	1
chr1	168834281	168834331	1	4	0	0	0	1
chr1	168834331	168834619	2	3,4	0	0	1	1
chr1	168834619	168834747	1	4	0	0	0	1
chr1	168867367	168867638	1	4	0	0	0	1
